"EID","DishonestID","RegDate","CloseDate"
"1445753182","192257","2014年07月",""
"1445753182","60187611","2014年07月",""
"1445753182","60188075","2014年09月",""
"1445753182","81330569","2014年07月",""
"942934685","271880","2014年09月",""
"942934685","238271","2014年08月",""
"942934685","27368","2013年10月",""
"942934685","1821173","2015年06月",""
"942934685","102226157","2015年06月",""
"942934685","79306408","2014年08月",""
"942934685","66084008","2014年09月",""
"942934685","66081414","2013年10月",""
"920095086","1245998","2015年03月",""
"920095086","37545978","2015年03月",""
"463928676","196642","2014年06月",""
"1140658414","1857746","2015年06月",""
"1140658414","103032227","2015年06月",""
"523322807","2232196","2015年08月",""
"523322807","92554053","2015年08月",""
"166195643","2233808","2015年08月",""
"533963412","1328833","2015年03月",""
"533963412","93542518","2015年03月",""
"1032939533","1780787","2015年06月",""
"1032939533","101487829","2015年06月",""
"1254228084","494883","2014年09月",""
"1254228084","80144259","2014年09月",""
"1296128025","739936","2014年11月",""
"1296128025","87377441","2014年11月",""
"915383334","156443","2014年06月",""
"236192379","1728444","2015年06月",""
"236192379","96502721","2015年06月",""
"316071915","1340113","2015年03月",""
"359342497","1511610","2015年04月",""
"359342497","96510636","2015年04月",""
"643513392","628732","2014年11月",""
"643513392","86799736","2014年11月",""
"1308627712","209501","2014年07月",""
"1308627712","73350322","2014年07月",""
"375610487","1354874","2015年03月",""
"375610487","96503787","2015年03月",""
"588997681","247728","2014年08月",""
"588997681","83501734","2014年08月",""
"983727935","2036885","2015年07月",""
"983727935","100467576","2015年07月",""
"448785127","1466029","2015年04月",""
"448785127","98579251","2015年04月",""
"699977224","2136763","2015年07月",""
"699977224","2136782","2015年07月",""
"699977224","2136690","2015年07月",""
"699977224","2136705","2015年07月",""
"699977224","2136754","2015年07月",""
"699977224","2136726","2015年07月",""
"699977224","2136720","2015年07月",""
"699977224","101655986","2015年07月",""
"699977224","101655983","2015年07月",""
"699977224","101655978","2015年07月",""
"699977224","101655975","2015年07月",""
"699977224","101655971","2015年07月",""
"699977224","101655969","2015年07月",""
"699977224","101655981","2015年07月",""
"685408662","1644236","2015年05月",""
"685408662","83523901","2015年05月",""
"1368812882","1446234","2015年04月",""
"1368812882","61503495","2015年04月",""
"163919583","2031594","2015年08月",""
"163919583","2031597","2015年08月",""
"1364277837","188151","2014年06月",""
"1364277837","123430","2014年04月",""
"1364277837","1120994","2015年01月","2015-07"
"1364277837","2167052","2015年08月",""
"1364277837","74738730","2014年04月",""
"1364277837","104591466","2015年08月",""
"1364277837","60952302","2014年06月",""
"818627526","2140775","2015年07月",""
"818627526","104599982","2015年07月",""
"530883552","243663","2014年08月",""
"530883552","41792206","2014年08月",""
"862561613","659363","2014年11月",""
"862561613","957550","2015年01月",""
"862561613","87442261","2014年11月",""
"862561613","83524043","2015年01月",""
"185055329","1316576","2015年03月",""
"185055329","92780301","2015年03月",""
"317010072","1680524","2015年05月",""
"317010072","100689845","2015年05月",""
"153505579","241755","2014年08月",""
"153505579","209334","2014年07月",""
"153505579","5429","2013年10月",""
"153505579","241333","2014年08月",""
"153505579","60640734","2014年07月",""
"153505579","79278435","2014年08月",""
"153505579","80315010","2014年08月",""
"11412619","1471312","2015年04月",""
"11412619","99618656","2015年04月",""
"979895970","210808","2014年07月",""
"1331902272","1843299","2015年06月",""
"1331902272","2024188","2015年07月",""
"1331902272","81339430","2015年06月",""
"1331902272","100870362","2015年07月",""
"1422998419","1624599","2015年05月",""
"1422998419","93701840","2015年05月",""
"568774152","2058315","2015年07月",""
"568774152","2185511","2015年08月",""
"568774152","98060343","2015年07月",""
"568774152","41355855","2015年08月",""
"1016774507","1609292","2015年05月",""
"1016774507","1609028","2015年05月",""
"1016774507","1609835","2015年05月",""
"1016774507","1609705","2015年05月",""
"1016774507","1609224","2015年05月",""
"1016774507","1611202","2015年05月",""
"1016774507","1611113","2015年05月",""
"1016774507","1611022","2015年05月",""
"1016774507","1611457","2015年05月",""
"1016774507","1608696","2015年05月",""
"1016774507","1610854","2015年05月",""
"1016774507","1611264","2015年05月",""
"1016774507","1609824","2015年05月",""
"1016774507","1609586","2015年05月",""
"1016774507","1609631","2015年05月",""
"1016774507","1609126","2015年05月",""
"1016774507","1609772","2015年05月",""
"1016774507","101246667","2015年05月",""
"1016774507","72801424","2015年05月",""
"1016774507","72813330","2015年05月",""
"1016774507","72832450","2015年05月",""
"1016774507","72810182","2015年05月",""
"1016774507","67266171","2015年05月",""
"1016774507","67232049","2015年05月",""
"1016774507","72710940","2015年05月",""
"1016774507","72823571","2015年05月",""
"1016774507","72775910","2015年05月",""
"1016774507","67230868","2015年05月",""
"1016774507","67230693","2015年05月",""
"1016774507","67229572","2015年05月",""
"1016774507","67266519","2015年05月",""
"1016774507","67230255","2015年05月",""
"1016774507","67223023","2015年05月",""
"915510066","2258692","2015年08月",""
"915510066","101092855","2015年08月",""
"401870976","228969","2014年08月",""
"1021958646","2086076","2015年08月",""
"1021958646","79719135","2015年08月",""
"1282170204","1936031","2015年07月",""
"1282170204","102995309","2015年07月",""
"117859106","2029928","2015年07月",""
"117859106","101092506","2015年07月",""
"495469778","3378","2013年10月",""
"495469778","36031910","2013年10月",""
"1181095743","1919394","2015年06月",""
"1181095743","85056403","2015年06月",""
"1005432843","162293","2014年06月",""
"1005432843","80408302","2014年06月",""
"501982089","1761362","2015年06月",""
"501982089","42884215","2015年06月",""
"1153206795","1045708","2015年01月",""
"1153206795","61126294","2015年01月",""
"1176871914","1240467","2015年03月",""
"1176871914","80693046","2015年03月",""
"1290212670","1742797","2015年06月",""
"1290212670","18396615","2015年06月",""
"1028426449","2092315","2015年07月",""
"1028426449","96506387","2015年07月",""
"516810559","1580617","2015年05月",""
"516810559","98905740","2015年05月",""
"437576390","2336792","2015年08月",""
"437576390","106060893","2015年08月",""
"929526533","484162","2014年09月",""
"929526533","289297","2014年08月",""
"503518384","607741","2014年10月",""
"503518384","83478424","2014年10月",""
"909614190","196630","2015年01月",""
"909614190","81339298","2015年01月",""
"753038887","700406945","2015年03月",""
"753038887","193432","2014年06月",""
"753038887","193434","2014年06月",""
"753038887","1771193","2015年06月",""
"753038887","91901883","2015年06月",""
"753038887","61394576","2015年03月",""
"753038887","79941848","2014年06月",""
"753038887","79941883","2014年06月",""
"988344117","1301023","2015年03月",""
"988344117","91738895","2015年03月",""
"1428771537","591342","2014年10月",""
"1428771537","83521016","2014年10月",""
"531972245","256505","2014年08月",""
"531972245","80290707","2014年08月",""
"650707676","1174457","2015年02月",""
"650707676","96483759","2015年02月",""
"1442012182","1462691","2015年04月",""
"463143450","674138","2014年11月",""
"218222428","162533","2014年06月",""
"1057453990","1248006","2015年03月",""
"1057453990","60806597","2015年03月",""
"534969539","172897","2014年06月",""
"534969539","170958","2014年06月",""
"534969539","170951","2014年06月",""
"534969539","170952","2014年06月",""
"534969539","166058","2014年06月",""
"534969539","174864","2014年06月",""
"534969539","885452","2015年01月",""
"534969539","91874814","2015年01月",""
"534969539","73370706","2014年06月",""
"534969539","79628947","2014年06月",""
"1211924851","740315","2014年11月",""
"1211924851","89716430","2014年11月",""
"662111906","1837975","2015年06月",""
"662111906","93698641","2015年06月",""
"624794026","2023722","2015年07月",""
"624794026","96491686","2015年07月",""
"803175914","509947","2014年09月",""
"803175914","510031","2014年09月",""
"803175914","181779","2014年06月",""
"803175914","181658","2014年06月",""
"803175914","169997","2014年06月",""
"803175914","181735","2014年06月",""
"803175914","181585","2014年06月",""
"803175914","181594","2014年06月",""
"803175914","182507","2014年06月",""
"803175914","181709","2014年06月",""
"803175914","182540","2014年06月",""
"803175914","168985","2014年06月",""
"803175914","181537","2014年06月",""
"803175914","182325","2014年06月",""
"803175914","182423","2014年06月",""
"803175914","181565","2014年06月",""
"803175914","182545","2014年06月",""
"803175914","181606","2014年06月",""
"803175914","182518","2014年06月",""
"803175914","182500","2014年06月",""
"803175914","182491","2014年06月",""
"803175914","182415","2014年06月",""
"803175914","182550","2014年06月",""
"803175914","182432","2014年06月",""
"803175914","182437","2014年06月",""
"803175914","181748","2014年06月",""
"803175914","182531","2014年06月",""
"803175914","182404","2014年06月",""
"803175914","181696","2014年06月",""
"803175914","182243","2014年06月",""
"803175914","182487","2014年06月",""
"803175914","182524","2014年06月",""
"803175914","182274","2014年06月",""
"803175914","181754","2014年06月",""
"803175914","182564","2014年06月",""
"803175914","182410","2014年06月",""
"803175914","182291","2014年06月",""
"803175914","182533","2014年06月",""
"803175914","182260","2014年06月",""
"803175914","182252","2014年06月",""
"803175914","182316","2014年06月",""
"803175914","182283","2014年06月",""
"803175914","181761","2014年06月",""
"803175914","182557","2014年06月",""
"803175914","182384","2014年06月",""
"803175914","181719","2014年06月",""
"803175914","182308","2014年06月",""
"803175914","182334","2014年06月",""
"803175914","182528","2014年06月",""
"803175914","182514","2014年06月",""
"803175914","182354","2014年06月",""
"803175914","176413","2014年06月",""
"803175914","182427","2014年06月",""
"803175914","182267","2014年06月",""
"803175914","182388","2014年06月",""
"803175914","181680","2014年06月",""
"803175914","1485212","2015年04月",""
"803175914","86295216","2014年09月",""
"803175914","60932643","2014年06月",""
"803175914","96525244","2015年04月",""
"803175914","40779169","2014年06月",""
"803175914","60936094","2014年06月",""
"803175914","40738847","2014年06月",""
"803175914","44472666","2014年06月",""
"803175914","60936268","2014年06月",""
"803175914","40779729","2014年06月",""
"803175914","40738819","2014年06月",""
"803175914","60931178","2014年06月",""
"803175914","60930945","2014年06月",""
"803175914","60478367","2014年06月",""
"803175914","40121462","2014年06月",""
"803175914","60935910","2014年06月",""
"803175914","60935755","2014年06月",""
"803175914","40738790","2014年06月",""
"803175914","60936564","2014年06月",""
"803175914","40738806","2014年06月",""
"803175914","60933486","2014年06月",""
"803175914","60932709","2014年06月",""
"803175914","60932817","2014年06月",""
"803175914","60933107","2014年06月",""
"803175914","60933372","2014年06月",""
"803175914","60933255","2014年06月",""
"803175914","60932997","2014年06月",""
"803175914","60936849","2014年06月",""
"803175914","60932460","2014年06月",""
"803175914","41728178","2014年06月",""
"803175914","60931594","2014年06月",""
"803175914","60931505","2014年06月",""
"803175914","60931422","2014年06月",""
"803175914","60931404","2014年06月",""
"803175914","60934312","2014年06月",""
"803175914","60934747","2014年06月",""
"803175914","60934608","2014年06月",""
"803175914","60934466","2014年06月",""
"620427614","222906","2014年07月",""
"620427614","73366976","2014年07月",""
"651481143","230590","2014年07月",""
"651481143","230579","2014年08月",""
"651481143","230603","2014年07月",""
"651481143","216674","2014年08月",""
"267619056","1064741","2015年01月",""
"498485248","167925","2014年06月",""
"498485248","38641814","2014年06月",""
"1056538995","1485671","2015年04月",""
"1056538995","1651736","2015年05月",""
"1056538995","91772579","2015年05月",""
"895679974","1189153","2015年02月",""
"895679974","96164407","2015年02月",""
"402265456","1038527","2015年01月","2015-07"
"374416682","1305987","2015年03月",""
"374416682","97814422","2015年03月",""
"658965309","1175332","2015年02月",""
"658965309","96594061","2015年02月",""
"574264989","2173841","2015年08月",""
"574264989","2181617","2015年08月",""
"574264989","104981536","2015年08月",""
"574264989","104196437","2015年08月",""
"577526618","2301375","2015年08月",""
"577526618","100868884","2015年08月",""
"1058338485","867062","2014年12月",""
"1058338485","7825542","2014年12月",""
"132681087","168253","2014年06月",""
"928573571","1270225","2015年03月",""
"1037077527","1176770","2015年02月",""
"1037077527","93814505","2015年02月",""
"121343069","177538","2014年06月",""
"121343069","172979","2014年06月",""
"121343069","174744","2014年06月",""
"121343069","172984","2014年06月",""
"121343069","79949939","2014年06月",""
"121343069","79949935","2014年06月",""
"121343069","21933931","2014年06月",""
"121343069","20033513","2014年06月",""
"534879183","1181546","2015年02月",""
"534879183","1181613","2015年02月",""
"534879183","1181606","2015年02月",""
"534879183","1181610","2015年02月",""
"534879183","1181619","2015年02月",""
"534879183","1181601","2015年02月",""
"534879183","1181604","2015年02月",""
"534879183","1202534","2015年02月",""
"534879183","96517070","2015年02月",""
"534879183","96517203","2015年02月",""
"534879183","96517066","2015年02月",""
"534879183","96517072","2015年02月",""
"534879183","96517849","2015年02月",""
"534879183","96517074","2015年02月",""
"534879183","96517068","2015年02月",""
"534879183","96517065","2015年02月",""
"269180322","1254327","2015年03月",""
"269180322","66057933","2015年03月",""
"1311423542","922873","2014年12月",""
"1311423542","195967","2014年06月",""
"1311423542","79309937","2014年06月",""
"565215433","2178933","2015年08月",""
"565215433","2294820","2015年08月",""
"1422836678","131009","2014年05月",""
"1422836678","66047165","2014年05月",""
"580562085","6641","2013年10月",""
"580562085","1766193","2015年06月",""
"580562085","2129572","2015年07月",""
"580562085","42897336","2013年10月",""
"580562085","91901664","2015年06月",""
"620670061","895844","2014年12月",""
"620670061","1347888","2015年03月",""
"620670061","97813055","2015年03月",""
"620670061","80121561","2014年12月",""
"554071343","1276600","2015年03月",""
"939587121","1059400","2015年01月",""
"939587121","73361054","2015年01月",""
"201058696","1607976","2015年05月","2015-07"
"201058696","1825821","2015年06月",""
"201058696","1825977","2015年06月",""
"201058696","1825893","2015年06月",""
"201058696","1872541","2015年06月",""
"201058696","95225044","2015年06月",""
"201058696","92557945","2015年06月",""
"201058696","97788543","2015年06月",""
"201058696","91759132","2015年06月",""
"122534935","775349","2014年12月",""
"122534935","871168","2014年12月",""
"401148169","1516062","2015年05月",""
"401148169","79629313","2015年05月",""
"1030005407","735223","2014年11月","2015-07"
"1139341460","2085617","2015年07月",""
"534216943","931905","2014年12月",""
"534216943","66045619","2014年12月",""
"1293236428","242896","2014年08月",""
"1293236428","80109547","2014年08月",""
"132712616","219386","2014年08月",""
"132712616","1389504","2015年04月",""
"132712616","1389500","2015年04月",""
"132712616","99269518","2015年04月",""
"132712616","99269520","2015年04月",""
"132712616","11881570","2014年08月",""
"534094037","1550862","2015年05月",""
"534094037","93258603","2015年05月",""
"475636221","329215","2014年08月",""
"475636221","1251834","2015年03月",""
"475636221","83573902","2015年03月",""
"781457215","1216428","2015年02月",""
"781457215","96497748","2015年02月",""
"644281839","2166581","2015年08月",""
"644281839","104196428","2015年08月",""
"843810856","1635849","2015年05月",""
"843810856","100871116","2015年05月",""
"410816115","1045668","2015年01月",""
"410816115","1836871","2015年06月",""
"410816115","65986737","2015年01月",""
"410816115","102933035","2015年06月",""
"395116111","225974","2014年07月",""
"395116111","80121456","2014年07月",""
"651853918","201521","2014年07月",""
"651853918","81341426","2014年07月",""
"746139364","1714972","2015年06月",""
"373821573","246142","2014年08月",""
"373821573","338081","2014年09月",""
"373821573","79553494","2014年09月",""
"854982021","1896428","2015年06月",""
"854982021","92554899","2015年06月",""
"815116299","1081009","2015年01月",""
"815116299","66058748","2015年01月",""
"1341525670","1057248","2015年03月",""
"1341525670","66002712","2015年03月",""
"1378261348","1146844","2015年01月",""
"1378261348","24371462","2015年01月",""
"174721505","224698","2014年08月",""
"174721505","224709","2014年08月",""
"174721505","13810381","2014年08月",""
"400803200","4082","2013年10月",""
"400803200","1533662","2015年05月",""
"400803200","66086612","2013年10月",""
"400803200","86275857","2015年05月",""
"1142424223","2232071","2015年08月",""
"1142424223","103065494","2015年08月",""
"699281516","1095058","2015年01月","2015-07"
"985521988","969081","2015年01月","2015-07"
"585307514","2305271","2015年08月",""
"1401301739","172941","2014年06月",""
"1401301739","60217","2014年01月",""
"1401301739","80321221","2014年06月",""
"1401301739","36610029","2014年01月",""
"242984102","1911396","2015年06月",""
"242984102","1911244","2015年06月",""
"242984102","103054259","2015年06月",""
"36438164","1070071","2015年01月",""
"36438164","93227105","2015年01月",""
"924850644","334557","2014年11月",""
"924850644","60032141","2014年11月",""
"699167721","987827","2015年01月","2015-07"
"128668674","1966135","2015年07月",""
"128668674","91688091","2015年07月",""
"1441976402","907661","2014年12月",""
"1441976402","1320462","2015年03月",""
"1441976402","92705281","2015年03月",""
"1441976402","66068369","2014年12月",""
"391461814","217647","2014年08月",""
"998691483","183733","2014年06月",""
"998691483","1686933","2015年05月",""
"998691483","1914478","2015年06月",""
"998691483","92424256","2015年05月",""
"998691483","79623487","2014年06月",""
"1214770136","11125","2013年10月",""
"1214770136","61957581","2013年10月",""
"1167613443","1166827","2015年02月","2015-07"
"636599319","19246","2013年10月",""
"636599319","61329926","2013年10月",""
"735236895","210833","2014年07月",""
"735236895","79629939","2014年07月",""
"698887552","1167351","2015年02月",""
"698887552","96503620","2015年02月",""
"1049741504","1204061","2015年02月","2015-07"
"361208942","196692","2014年06月",""
"361208942","34552779","2014年06月",""
"655268837","911692","2014年12月",""
"655268837","66014670","2014年12月",""
"1409241799","60652","2014年01月",""
"1409241799","907561","2015年03月",""
"1409241799","66082095","2015年03月",""
"1409241799","68745139","2014年01月",""
"1408699621","1268746","2015年05月",""
"1408699621","66076959","2015年05月",""
"344543029","2028566","2015年07月",""
"344543029","103006921","2015年07月",""
"1143666809","1625226","2015年05月",""
"1143666809","92554236","2015年05月",""
"752075728","1822551","2015年06月",""
"789204560","689097","2014年11月",""
"1084097182","1723227","2015年06月",""
"1084097182","93535589","2015年06月",""
"1309212556","184982","2014年06月","2015-07"
"134920847","218166","2014年08月",""
"134920847","218171","2014年08月",""
"134920847","206535","2014年08月",""
"134920847","206537","2014年08月",""
"134920847","30885173","2014年08月",""
"656729014","585875","2014年10月",""
"656729014","83561968","2014年10月",""
"80445908","239031","2014年08月",""
"80445908","27987986","2014年08月",""
"1292638630","3981","2013年10月",""
"1292638630","60623677","2013年10月",""
"622927893","2230443","2015年08月",""
"622927893","102019596","2015年08月",""
"1157541899","19329","2013年10月",""
"1157541899","42222130","2013年10月",""
"773777312","1566392","2015年05月",""
"1201026335","251518","2014年08月",""
"1201026335","1993251","2015年07月",""
"1201026335","100469701","2015年07月",""
"1201026335","62502923","2014年08月",""
"1190249125","241392","2014年08月","2015-07"
"302982442","215357","2014年08月",""
"302982442","30040467","2014年08月",""
"1175110344","1186453","2015年02月",""
"1175110344","96517868","2015年02月",""
"689026242","709590","2014年11月",""
"689026242","874828","2014年12月",""
"689026242","709578","2014年11月",""
"689026242","709605","2014年11月",""
"689026242","196781","2014年06月",""
"689026242","988877","2015年01月",""
"689026242","991586","2015年01月",""
"689026242","1635898","2015年05月",""
"689026242","89111160","2014年11月",""
"689026242","89111158","2014年11月",""
"689026242","74217454","2015年01月",""
"689026242","89111156","2014年11月",""
"689026242","84838806","2015年01月",""
"689026242","91740162","2014年12月",""
"689026242","98905953","2015年05月",""
"689026242","32208603","2014年06月",""
"469717918","162843","2014年06月",""
"469717918","80306134","2014年06月",""
"1147989631","1536227","2015年05月",""
"220600356","1264685","2015年03月","2015-07"
"413514515","1355343","2015年03月",""
"413514515","24833286","2015年03月",""
"1416533269","709121","2014年11月",""
"1416533269","89083639","2014年11月",""
"114604859","867652","2014年12月",""
"114604859","1092341","2015年01月",""
"114604859","1092688","2015年01月",""
"114604859","1568366","2015年05月",""
"114604859","96486019","2015年05月",""
"114604859","73391767","2015年01月",""
"114604859","73391774","2015年01月",""
"114604859","79558346","2014年12月",""
"637466223","196589","2014年06月",""
"637466223","79950016","2014年06月",""
"680931246","1647370","2015年05月",""
"680931246","100384861","2015年05月",""
"1174212262","905405","2014年12月",""
"1174212262","66086039","2014年12月",""
"885200765","214603","2014年07月",""
"885200765","1083423","2015年01月",""
"885200765","1080894","2015年01月",""
"885200765","1268296","2015年03月",""
"885200765","1268477","2015年03月",""
"885200765","1268555","2015年03月",""
"885200765","66042853","2015年01月",""
"885200765","66048701","2015年03月",""
"885200765","66076907","2015年03月",""
"885200765","66051206","2015年03月",""
"885200765","66065637","2015年01月",""
"885200765","81386399","2014年07月",""
"141684406","1679456","2015年05月",""
"518031726","1038763","2015年03月",""
"518031726","66008363","2015年03月",""
"1186644997","2177595","2015年08月",""
"1186644997","102971382","2015年08月",""
"533209940","168117","2014年06月",""
"533209940","73356265","2014年06月",""
"913213771","2028008","2015年07月",""
"369564116","186317","2014年06月",""
"369564116","79623028","2014年06月",""
"559486260","1403864","2015年04月","2015-07"
"488851157","157549","2014年06月","2015-07"
"59498176","67868","2014年01月",""
"59498176","68725387","2014年01月",""
"1300581871","1238956","2015年03月",""
"473950112","94027","2014年03月",""
"473950112","169963","2014年06月",""
"473950112","78814657","2014年06月",""
"260037334","1759031","2015年06月",""
"260037334","98104424","2015年06月",""
"1383266171","608950","2014年10月","2015-07"
"813284932","1177415","2015年02月",""
"813284932","96517799","2015年02月",""
"53923392","1055177","2015年03月",""
"53923392","66013560","2015年03月",""
"354720816","1362649","2015年03月",""
"279957621","1584047","2015年05月",""
"363737231","1196391","2015年02月",""
"363737231","91757823","2015年02月",""
"263729264","171226","2014年06月",""
"263729264","60474032","2014年06月",""
"651298668","738765","2014年11月",""
"651298668","170994","2014年06月",""
"651298668","29685328","2014年11月",""
"651298668","79517493","2014年06月",""
"1042320794","1820002","2015年06月",""
"1042320794","99618828","2015年06月",""
"481254164","1980255","2015年07月",""
"481254164","90914036","2015年07月",""
"1063061540","656318","2014年11月",""
"1063061540","656244","2014年11月",""
"1063061540","656307","2014年11月",""
"1063061540","656276","2014年11月",""
"1063061540","656294","2014年11月",""
"1063061540","181411","2014年06月",""
"1063061540","44418853","2014年11月",""
"865582332","1133859","2015年01月",""
"865582332","18788403","2015年01月",""
"156038965","1241823","2015年03月",""
"891725164","193978","2014年06月","2015-07"
"895740946","1053195","2015年03月",""
"490358881","215631","2014年08月",""
"367359477","206604","2014年08月",""
"367359477","215383","2014年08月",""
"367359477","823215","2014年12月","2015-07"
"55901933","911779","2014年12月",""
"55901933","911779","2014年12月",""
"515241746","2046361","2015年07月",""
"515241746","98060076","2015年07月",""
"263383432","1139667","2015年01月",""
"263383432","32450179","2015年01月",""
"1220879728","1053169","2015年03月",""
"1220879728","65977464","2015年03月",""
"904180311","1804472","2015年06月",""
"904180311","96486265","2015年06月",""
"1309627394","1095027","2015年01月",""
"1309627394","60046219","2015年01月",""
"701270549","179822","2014年06月","2015-07"
"701270549","1177713","2015年02月","2015-07"
"772914185","2239685","2015年08月",""
"772914185","105603367","2015年08月",""
"945684531","1724057","2015年06月",""
"945684531","100468771","2015年06月",""
"508839254","249020","2014年08月",""
"26557646","2302011","2015年08月",""
"26557646","91746872","2015年08月",""
"712197097","210392","2014年07月",""
"712197097","225150","2014年07月",""
"712197097","14479132","2014年07月",""
"712197097","19139278","2014年07月",""
"311218222","607985","2014年10月",""
"311218222","87372029","2014年10月",""
"101221115","607712","2014年10月",""
"101221115","867685","2014年12月",""
"101221115","131113","2014年05月",""
"101221115","109798","2014年03月",""
"101221115","1108006","2015年01月",""
"101221115","76431828","2014年05月",""
"101221115","92542929","2014年12月",""
"101221115","85043562","2014年10月",""
"101221115","21144763","2015年01月",""
"101221115","72988168","2014年03月",""
"1011498870","208906","2014年07月",""
"1411362922","914116","2015年01月",""
"1411362922","914077","2015年01月",""
"1411362922","13872624","2015年01月",""
"1411362922","14058028","2015年01月",""
"567508850","1045130","2015年01月",""
"567508850","66008690","2015年01月",""
"1074786066","1937359","2015年07月",""
"1413992239","1164151","2015年01月",""
"1286003511","170645","2014年06月",""
"1286003511","73359028","2014年06月",""
"1000929244","198651","2014年06月",""
"1000929244","60138136","2014年06月",""
"38376558","188916","2014年06月",""
"736936745","1038019","2015年03月",""
"736936745","65989700","2015年03月",""
"494846761","1084144","2015年01月",""
"494846761","66044817","2015年01月",""
"77936747","2113334","2015年07月",""
"77936747","101685329","2015年07月",""
"1161845687","195121","2014年06月","2015-07"
"214563069","710025","2014年11月",""
"214563069","79514487","2014年11月",""
"138585066","1098784","2015年01月",""
"138585066","61661857","2015年01月",""
"293607266","1534444","2015年05月",""
"293607266","96495174","2015年05月",""
"86339982","203963","2014年07月",""
"86339982","1137596","2015年01月",""
"86339982","20609","2013年10月",""
"86339982","93699720","2015年01月",""
"86339982","73338724","2014年07月",""
"86339982","37115997","2013年10月",""
"150770639","911118","2015年03月",""
"51592048","1268167","2015年03月",""
"51592048","66061477","2015年03月",""
"335789643","217628","2014年08月",""
"1083369802","1383233","2015年03月",""
"1083369802","97526574","2015年03月",""
"266496404","233093","2014年08月","2015-07"
"266496404","199259","2014年07月","2015-07"
"997752298","879508","2014年12月",""
"997752298","92715449","2014年12月",""
"91033733","234447","2014年08月",""
"853414126","710317","2014年11月",""
"853414126","89126967","2014年11月",""
"401294532","183388","2014年06月",""
"401294532","1098187","2015年01月",""
"401294532","6931","2013年10月",""
"401294532","196317","2014年06月",""
"401294532","23015450","2013年10月",""
"401294532","700661446","2014年06月",""
"401294532","73325485","2014年06月",""
"401294532","61236443","2015年01月",""
"401294532","18690655","2014年06月",""
"166895926","2123065","2015年07月",""
"166895926","96525266","2015年07月",""
"530457836","1912675","2015年06月",""
"530457836","93542247","2015年06月",""
"1380951699","1968809","2015年07月",""
"1380951699","101737546","2015年07月",""
"1079806186","1534357","2015年05月",""
"1079806186","96495031","2015年05月",""
"186437419","15437","2013年10月",""
"721671444","1033345","2015年01月",""
"721671444","91878222","2015年01月",""
"152071058","1114417","2015年01月",""
"509761948","1920698","2015年06月",""
"526558572","210367","2014年07月",""
"526558572","1310534","2015年03月",""
"526558572","79628721","2014年07月",""
"431766287","231758","2014年09月",""
"1279786470","1239597","2015年03月",""
"1279786470","66086535","2015年03月",""
"130008173","1370882","2015年03月",""
"130008173","98060149","2015年03月",""
"995589707","212008","2014年08月",""
"995589707","43144943","2014年08月",""
"875199490","230120","2014年08月",""
"875199490","1170241","2015年02月",""
"886114151","166231","2014年06月",""
"1259382155","660756","2014年11月",""
"1259382155","660750","2014年11月",""
"1259382155","660760","2014年11月",""
"1259382155","660685","2014年11月",""
"1259382155","660712","2014年11月",""
"1259382155","660742","2014年11月",""
"1259382155","660708","2014年11月",""
"1259382155","32906989","2014年11月",""
"1259382155","44373535","2014年11月",""
"1259382155","31593262","2014年11月",""
"1259382155","31593609","2014年11月",""
"1259382155","31593691","2014年11月",""
"1259382155","31593763","2014年11月",""
"1259382155","32908224","2014年11月",""
"1099930637","1445985","2015年04月",""
"1099930637","61868785","2015年04月",""
"178567397","728141","2014年11月",""
"178567397","945011","2015年01月",""
"178567397","72222073","2015年01月",""
"178567397","73147755","2014年11月",""
"345968843","216949","2014年07月",""
"345968843","218598","2014年08月",""
"345968843","212942","2014年07月",""
"345968843","216462","2014年08月",""
"345968843","6816399","2014年08月",""
"345968843","39894627","2014年07月",""
"472815500","2015381","2015年07月",""
"472815500","103034938","2015年07月",""
"917380240","756101","2014年12月",""
"917380240","89716750","2014年12月",""
"1398386794","217858","2014年08月",""
"1398386794","10973","2013年10月",""
"928766161","207387","2014年08月",""
"928766161","215852","2014年08月",""
"1272378183","182468","2014年06月",""
"1272378183","68745796","2014年06月",""
"403193047","1932674","2015年07月",""
"403193047","65985524","2015年07月",""
"284944542","193541","2014年06月",""
"284944542","220876","2014年07月",""
"1272358186","659169","2014年11月",""
"1272358186","87441926","2014年11月",""
"1214087407","2172866","2015年08月",""
"1298452469","2136285","2015年07月",""
"1297773448","1685200","2015年05月",""
"935061635","844357","2014年12月","2015-07"
"926684468","27335","2013年10月",""
"1041008777","1383296","2015年03月",""
"1041008777","97802702","2015年03月",""
"148641828","1983472","2015年07月",""
"371420147","1967458","2015年07月",""
"371420147","103597474","2015年07月",""
"945952341","1294430","2015年03月",""
"945952341","1515325","2015年04月",""
"945952341","96485385","2015年04月",""
"945952341","96486194","2015年03月",""
"761832563","2058697","2015年07月",""
"761832563","2058719","2015年07月",""
"761832563","2283034","2015年08月",""
"591261660","1069558","2015年01月",""
"591261660","913201","2014年12月",""
"591261660","913197","2014年12月",""
"576787376","1275740","2015年03月",""
"576787376","66032242","2015年03月",""
"878099413","543978","2014年09月",""
"771892522","1270870","2015年03月",""
"771892522","66062968","2015年03月",""
"1457187076","245850","2014年08月",""
"1457187076","1384862","2015年03月",""
"1457187076","96521631","2015年03月",""
